time,c_pp,product_pp,source_pp
0.5,0.0055852379218719,0.25000392386975,0.24719927756543
1.05,0.012129471871786,0.25001631477111,0.24391375044058
1.655,0.019535615032651,0.25003878119061,0.24020476506925
2.3205,0.027485803626196,0.25006637005248,0.23621778854529
3.05255,0.035716332855674,0.25009424942662,0.23208928393716
3.857805,0.044107235149007,0.2501197232262,0.22788145579023
4.7435855,0.052685748487486,0.25014220053544,0.22358970505288
5.71794405,0.061461575382886,0.25016185028207,0.2191854836831
6.789738455,0.070497027063384,0.25017893618077,0.21465495568655
7.7543534195,0.078148215953944,0.25019124674914,0.21081516278595
8.62250688755,0.084746058478583,0.250200488898,0.207509313704
9.403845008795,0.090453645648016,0.25020772750605,0.2046472888368
10.263316942165,0.096524093137314,0.25021505046709,0.20160645875321
11.208736068871,0.10295502600769,0.25022298168097,0.19839142295097
12.248697108248,0.10976528054542,0.25023257478959,0.19497735006816
13.392654251563,0.11696334597643,0.25024564365748,0.19136903369323
14.651007109209,0.12457033103918,0.25026521840103,0.18755353104671
16.03519525262,0.13258370078516,0.25029611775208,0.1835314628142
17.557802210372,0.14103743456184,0.25034589134607,0.17927871032062
18.928148472349,0.14834444057944,0.25040831365807,0.17559542729155
20.161460108128,0.15470976435918,0.25048180102656,0.17237146022027
21.271440580329,0.16026727998301,0.25056404496069,0.16954058948921
22.492419099751,0.16620187855441,0.25067414407867,0.16651279810319
23.835495471114,0.1725398104871,0.25082134291932,0.16326287439821
25.312879479614,0.17925866354915,0.25101677811331,0.15980522337293
26.938001888964,0.18639707681583,0.25127669903946,0.15610314128536
28.400612057378,0.19260696039681,0.25155249993435,0.15285102389416
29.716961208952,0.1980146238443,0.25183556978968,0.14999808816796
31.164945275682,0.2037802592667,0.25218667140792,0.1469348108942
32.757727749086,0.20992151773736,0.2526227028763,0.14363376101889
34.50978846983,0.21642845853515,0.25316352196127,0.14009890772898
36.0866431185,0.22208643336328,0.25370489441127,0.13698535147336
37.505812302303,0.22701354986561,0.25423630961456,0.13424891710212
38.783064567725,0.23134316172703,0.25475125337642,0.13181959038561
40.18804205969,0.23597560160427,0.25535818858845,0.12919263319748
41.733517300851,0.24091490338849,0.25607246517286,0.12636646399449
43.433540066128,0.2461761781936,0.25691772947198,0.12330194446388
45.303565107933,0.25173954242674,0.25791809685646,0.12000516320162
46.986587645558,0.25656785404608,0.25887857134526,0.11709524601768
48.50130792942,0.26078122418976,0.25979084684479,0.11453037739304
49.864556184896,0.26448787543068,0.26065395956102,0.11224081383631
51.364129265919,0.26844696317725,0.26164545669042,0.1097628234168
53.013659655045,0.27266824030429,0.26278824946971,0.10707098811004
54.828143083083,0.2771408821082,0.26410625850493,0.10416476260806
56.824074853926,0.28187816724696,0.26562045715343,0.10103844063812
58.620413447683,0.28600474287966,0.26705578660728,0.098244754857419
60.237118182066,0.28957389066489,0.26839700432719,0.095776532407474
61.69215244301,0.29268832785329,0.26964195529384,0.09358932237482
63.001683277859,0.2954283052254,0.27079574252502,0.091642843240613
64.180261029224,0.29785592218171,0.2718588630567,0.089904545560562
65.240981005452,0.30000091628152,0.27283754116371,0.088347875700177
66.407772979303,0.30230860850333,0.27393604123075,0.0866525049803
67.691244150539,0.3047831722491,0.27517170107294,0.084806130226565
69.103062438899,0.3074321475881,0.27656224881136,0.082785827774789
70.656062556094,0.31024148083992,0.27812826152799,0.080598210022515
72.364362685009,0.31322411556361,0.27989511227681,0.078225461397685
74.243492826816,0.31639983732529,0.28189406828254,0.075638228802166
75.934709954442,0.31915504254449,0.28373886347884,0.073340299268924
77.456805369306,0.32157066317052,0.28544014434405,0.071280341891853
78.826691242683,0.32369083978685,0.28700564857485,0.069440166107652
80.059588528722,0.32557422290777,0.28843626743827,0.067792498754339
81.415775543365,0.32759947124238,0.29003769488454,0.065989998275555
82.907581259473,0.32976969779943,0.29183032552458,0.064008408903802
84.548567547192,0.33205842523643,0.29383665389623,0.061863310307615
86.353652463682,0.33447018651387,0.29609577652131,0.059519891467819
88.339245871821,0.33696804237608,0.29863028931911,0.057002057309299
90.126279939146,0.33907249817948,0.3009613098081,0.054776170685864
91.734610599739,0.34083134141054,0.30309255014608,0.052832712116865
93.182108194273,0.34231443801335,0.30504994878782,0.051111063263126
94.484856029353,0.34355842212382,0.30683750659123,0.049598829851314
95.657329080925,0.34461061086615,0.30845862428924,0.048262227205664
96.71255482734,0.34552372248459,0.30993805596211,0.047066926021855
97.873303148397,0.34648613189587,0.31157862220121,0.045770943460849
99.150126301559,0.34751482462416,0.31339976265988,0.044348240453047
100.55463177004,0.3486692168826,0.31543493364553,0.042755810770204
102.09958778536,0.35003009085366,0.317699488997,0.040941624903671
103.49004819916,0.35142797799038,0.31976466935099,0.039206824473731
104.74146257157,0.35292153310019,0.32164030828061,0.037521946681399
105.86773550674,0.35458432899058,0.3233501632618,0.035840194595796
107.10663573543,0.35695482721636,0.32524553261618,0.033708094239052
108.46942598699,0.36071408595752,0.32736240119642,0.030765440837092
109.6959372134,0.36606200363341,0.32928614649532,0.027121035231529
110.79979731716,0.37406873928455,0.33103183856184,0.022242717050583
112.0140434313,0.38862387318806,0.33297042966743,0.013983340701017
113.34971415685,0.40384892698656,0.3351217642423,0.0052935029734823
114.81895195496,0.41051654990707,0.33750987186898,0.00076201740928236
116.43511353288,0.41004697931516,0.34016394155144,-0.000330119818725
118.21289126859,0.40690996533885,0.3431241922502,-0.0002357459034203
120.16844677787,0.40326358312496,0.34642180688545,-6.1938765897892e-05
122.31955783808,0.39944730436858,0.35010719826605,-5.0500319203338e-07
124.25555779227,0.39606190601346,0.35349966949878,4.9296769792647e-06
125.99795775104,0.39298340540315,0.35659683813818,2.094324742094e-06
127.56611771393,0.39016712242381,0.35943852719788,3.8059136536424e-07
128.97746168054,0.38758173395363,0.36203132777232,-3.4292467591908e-08
130.24767125048,0.38521983261573,0.36439297881889,-5.178083656771e-08
131.64490177742,0.3825783057695,0.367035232419,-2.2010109149765e-08
133.18185535705,0.37963729332731,0.36999020441846,-3.6373600361603e-09
134.87250429465,0.37633268058126,0.37330883854283,1.064741913015e-09
136.39408833848,0.3733125920596,0.37634825134183,7.9224090762055e-10
137.76351397793,0.37053324230177,0.37913609752607,2.7253137528486e-10
138.99599705344,0.36798934903103,0.38168085675292,8.127477378987e-11
140.1052318214,0.36565804997535,0.38401739039224,1.1060554084299e-11
141.32539006615,0.36304898211136,0.38662903213657,-5.6900651199705e-12
142.66756413538,0.36014911298462,0.38953134314559,-4.7213850111413e-12
144.14395561153,0.35689834940236,0.39278879985712,-1.1370961936167e-12
145.76798623529,0.35326791746369,0.39643186076689,2.294872267171e-14
147.22961379668,0.34994737939438,0.39976896037102,7.7304724758349e-14
148.54507860193,0.34690422622163,0.40281609848275,-8.4477244112334e-15
149.72899692665,0.34411871196535,0.40560832624781,7.2425532419709e-14
151.03130708385,0.34102412853212,0.40870363252118,1.1354175546359e-13
152.46384825676,0.33757048045608,0.41216169828049,1.5098224117645e-13
154.03964354697,0.33373528422047,0.41601137543347,-2.3969746989371e-14
155.7730183662,0.32946201662594,0.42029675324676,-2.2506094182402e-14
157.33305570351,0.32556213712921,0.42421240204576,5.982648684281e-15
158.73708930708,0.32198989349492,0.42779198048128,1.0023881442357e-15
160.28152627102,0.31803752898145,0.43176436559169,-9.2389918146051e-16
161.98040693134,0.31363222167248,0.4361806500498,8.9463694481227e-18
163.8491756577,0.30871860425565,0.44109900129172,-6.3312143436904e-16
165.53106751142,0.30429389918089,0.44554204982935,-6.2388966611135e-17
167.04477017977,0.30027988983998,0.4495784369975,9.5059920682924e-17
168.40710258129,0.29662007817376,0.45324824802308,-6.0333770625529e-17
169.90566822296,0.2925825809165,0.45730643334882,-2.0385740574422e-17
171.55409042879,0.28810685988733,0.46179585471741,-7.1885025561861e-18
173.03767041404,0.28407555119504,0.46584930483291,2.8444374973211e-18
174.37289240077,0.28041804310758,0.46951909707414,3.3868424368964e-18
175.57459218882,0.27712222860484,0.47282246495549,7.1649525321313e-18
176.89646195568,0.2734654533003,0.47648596842615,-1.0111561989253e-17
178.35051869922,0.26943847233436,0.48051779474743,3.4546882189429e-17
179.65916976841,0.26581014833804,0.48415043882236,-1.7363379498399e-17
180.83695573068,0.26254678572462,0.48741464277282,-2.3536044018633e-17
181.89696309673,0.25958359665483,0.49037826634658,2.2855815796526e-16
183.06297119937,0.25634391520708,0.49361884680098,2.2403919912076e-16
184.34558011229,0.25278462142507,0.49717552936121,5.2186643625974e-16
185.75644991649,0.24886556086452,0.50109589201842,-3.325779637295e-16
187.30840670111,0.24457493853319,0.50539498286815,-1.2306094767171e-16
189.0155591642,0.23986343648483,0.51011837171503,-3.1067879271464e-17
190.8934268736,0.23468709376316,0.51531161580135,2.8311797652772e-19
191.92625411376,0.23184214856194,0.5181584340584,4.9572559786333e-19
192.85579862991,0.22927473621691,0.52072797796893,-4.8687185919965e-19
193.69238869445,0.22696466097605,0.52303787933491,1.4249591883714e-19
194.61263776544,0.22443261302525,0.52557236313879,1.1619560128155e-19
195.62491174353,0.22165278472056,0.5283531779875,1.3976131030839e-18
196.53595832381,0.21914656007565,0.53086111545218,-6.8614674722797e-19
197.35590024606,0.21689795600766,0.53311065026445,-1.0318001621122e-18
198.09384797608,0.21488820939173,0.53512060997899,-1.7960785056397e-17
198.90559047911,0.21267227849463,0.53733649987206,-7.3221920528304e-17
199.79850723245,0.2102437735341,0.53976513409982,-1.3534482749491e-16
200.78071566111,0.20758643206695,0.54242280359753,-2.4357262716744e-16
201.86114493264,0.20466650843561,0.54534278487891,-2.3544582386493e-16
203.04961713133,0.2014752573362,0.54853675438224,9.3437465668151e-17
204.35693654988,0.1979945119628,0.55201916974601,1.2596432589113e-16
205.79498791029,0.19418732976284,0.55583098132484,-7.1779017441903e-17
207.37684440674,0.19003753481081,0.55998741256847,-2.3486756396448e-17
209.11688655283,0.18550678997978,0.56453370900777,-1.390419397451e-18
211.03093291353,0.18056395589488,0.56948869449553,1.5924353099301e-18
212.75357463817,0.17616610960307,0.57390305104762,5.4413696938749e-19
214.30395219034,0.17223736783118,0.5778454757192,2.5068367622426e-19
215.69929198729,0.16871992429026,0.58137085010626,-2.2189452855924e-19
216.95509780455,0.16556835078567,0.58452864618196,3.1282839570262e-19
218.33648420353,0.16214618707789,0.58795521549562,4.1450348345248e-19
219.85600924241,0.15841879286173,0.59169186707425,-1.3127387268724e-19
221.52748678518,0.15436950746133,0.59574946787637,-6.7625395658266e-20
223.36611208223,0.1499609227324,0.60016745402178,-1.2476734746536e-22
225.38859990898,0.14519027191192,0.60495137357856,5.6777967730318e-21
227.20883895306,0.1409711430783,0.60919413549261,1.4101095597637e-21
228.84705409273,0.13720668759663,0.61296952720904,-1.1659516757063e-21
230.64909074636,0.13311807227898,0.6170751498272,-4.8210742824003e-22
232.63133106536,0.12870765595534,0.62150388235667,-4.9430939029435e-23
234.81179541626,0.123944014967,0.62629620927525,1.4292328125762e-22
236.77421333207,0.1197344095984,0.63053209111915,2.8488419810004e-23
238.5403894563,0.11600935516487,0.63427347028581,-4.7189066603554e-25
240.1299479681,0.112707146387,0.63758443037558,-4.7677628203154e-24
241.56055062873,0.10976819831994,0.64052685805941,-8.2203125505011e-24
243.13421355542,0.10660398193455,0.64370760149879,2.3643912301051e-24
244.86524277477,0.10318454812575,0.64714277686416,1.3400985788419e-24
246.76937491606,0.099504392059126,0.65084438752081,2.3715910846199e-25
248.48309384323,0.09625800737405,0.6541051588129,-6.8498814563386e-26
250.02544087767,0.093397797806473,0.65698453531996,-2.1993963147865e-26
251.41355320868,0.090850137631696,0.65954113650807,4.2458607778989e-26
252.94047677278,0.088104192343253,0.66230763876725,1.349418125206e-26
254.62009269329,0.085146521737273,0.66527689072868,-8.8817684618948e-27
256.46767020585,0.081956780531025,0.66847721773983,-4.6256770492116e-27
258.13048996716,0.079163499955518,0.67127643947388,1.9922605883318e-27
259.62702775234,0.076704812492157,0.67375217175419,8.8795767134592e-28
260.97391175899,0.074530215766782,0.67593354851977,1.6164185244387e-27
262.18610736499,0.072600734565689,0.67786496143206,-1.2136179444744e-26
263.51952253158,0.070516740131611,0.67994191486782,-3.143372164146e-26
264.98627921483,0.06827989114759,0.68218093261407,3.6684517950852e-26
266.59971156641,0.065890445657618,0.68458882988142,1.216076586066e-26
268.37448715314,0.063324803622308,0.68716289563612,-1.2232054067198e-27
270.32674029855,0.060590607647923,0.68991253942585,-1.4510151321083e-27
272.08376812941,0.058203683666238,0.69231048407328,-2.7218328126523e-28
273.66509317719,0.056117446750791,0.69441564974277,9.4613978429412e-29
275.0882857202,0.054275417401765,0.69626567881431,-2.3208688037356e-29
276.6537975175,0.0523048266053,0.69825369987298,-1.8054740808661e-29
278.37586049453,0.050194584270259,0.70037130852891,-4.5679570380703e-29
279.92571717386,0.048353186830464,0.70222708542291,-1.1509154396642e-29
281.32058818526,0.046734112814747,0.70384986115569,-1.1534011698001e-29
282.57597209551,0.045306697582358,0.70527818377869,3.0717181668213e-29
283.9568943968,0.043779118846046,0.70680319334285,2.2267034495455e-30
